CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_ACAO_AFIRMATIVA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"116830","1","3","3","1","0","null","null","null","null","null","null","43"
"116830","2","5","3","0","0","null","null","null","null","null","null","2"
"116830","1","2","3","0","0","null","null","null","null","null","null","6"
"116830","1","1","3","1","0","null","null","null","null","null","null","23"
"122288","2","2","4","1","0","null","null","null","null","null","null","16"
"122288","1","3","4","0","0","null","null","null","null","null","null","13"
"122288","1","1","4","1","0","null","null","null","null","null","null","21"
"122288","1","0","4","0","0","null","null","null","null","null","null","4"
"122288","2","2","4","0","0","null","null","null","null","null","null","8"
"122288","1","2","4","0","1","0","0","0","0","0","1","2"
"122288","1","0","4","1","0","null","null","null","null","null","null","10"
"122288","2","1","4","0","1","0","0","0","0","0","1","3"
"122288","1","2","4","1","0","null","null","null","null","null","null","10"
"122288","2","1","4","1","0","null","null","null","null","null","null","43"
"122288","2","0","4","1","0","null","null","null","null","null","null","12"
"122288","1","1","4","0","0","null","null","null","null","null","null","20"
"122288","2","3","4","0","1","0","0","0","0","0","1","2"
"122288","2","3","4","1","0","null","null","null","null","null","null","84"
"122288","2","3","4","0","0","null","null","null","null","null","null","35"
"122288","2","3","4","1","1","1","0","0","0","0","0","3"
"122288","2","1","4","0","0","null","null","null","null","null","null","29"
"122288","1","3","4","1","0","null","null","null","null","null","null","37"
"122288","2","0","4","0","0","null","null","null","null","null","null","4"
"122918","1","3","4","0","0","null","null","null","null","null","null","14"
"122918","1","2","4","1","0","null","null","null","null","null","null","3"
"122918","1","3","4","1","1","1","0","0","0","0","1","3"
"122918","1","1","4","1","1","1","0","0","0","0","0","7"
"122918","1","4","4","0","0","null","null","null","null","null","null","2"
"122918","2","3","4","0","0","null","null","null","null","null","null","4"
"122918","1","2","4","0","0","null","null","null","null","null","null","3"
"122918","2","2","4","1","0","null","null","null","null","null","null","2"
"122918","1","3","4","1","1","0","0","0","0","0","1","3"
"122918","1","1","4","1","1","0","0","0","0","1","0","2"
"122918","1","3","4","1","1","0","0","0","0","1","0","4"
"122918","1","1","4","0","1","0","0","0","0","0","1","2"
"122918","1","0","4","1","0","null","null","null","null","null","null","14"
"122918","2","0","4","1","0","null","null","null","null","null","null","2"
"122918","1","1","4","0","1","0","0","0","0","1","0","3"
"122918","2","3","4","1","0","null","null","null","null","null","null","14"
"122918","2","1","4","0","0","null","null","null","null","null","null","5"
"122918","1","1","4","0","0","null","null","null","null","null","null","22"
"122918","1","0","4","1","1","1","0","0","0","0","0","2"
"122918","2","3","4","1","1","1","0","0","0","0","0","2"
"122918","1","3","4","1","0","null","null","null","null","null","null","58"
"122918","1","1","4","1","0","null","null","null","null","null","null","41"
"122918","1","0","4","0","0","null","null","null","null","null","null","8"
"122918","1","3","4","1","1","1","0","0","0","0","0","14"
"122918","2","1","4","1","0","null","null","null","null","null","null","11"
"122918","1","3","4","0","1","0","0","0","0","1","0","2"
"122924","2","2","3","0","0","null","null","null","null","null","null","2"
"122924","1","3","3","0","0","null","null","null","null","null","null","45"
"122924","1","0","3","0","0","null","null","null","null","null","null","14"
"122924","1","3","3","1","0","null","null","null","null","null","null","146"
"122924","1","3","3","1","1","0","0","0","0","1","0","3"
"122924","1","2","3","1","0","null","null","null","null","null","null","19"
"122924","1","1","3","0","0","null","null","null","null","null","null","34"
"122924","2","1","3","0","0","null","null","null","null","null","null","17"
"122924","2","1","3","1","0","null","null","null","null","null","null","6"
"122924","2","2","3","1","0","null","null","null","null","null","null","12"
"122924","1","3","3","1","1","1","0","0","0","0","0","4"
"122924","2","3","3","0","0","null","null","null","null","null","null","13"
"122924","1","4","3","1","0","null","null","null","null","null","null","3"
"122924","1","1","3","1","0","null","null","null","null","null","null","40"
"122924","1","2","3","0","0","null","null","null","null","null","null","11"
"122924","1","4","3","0","0","null","null","null","null","null","null","3"
"122924","2","0","3","1","0","null","null","null","null","null","null","5"
"122924","1","3","3","0","1","1","0","0","0","0","0","3"
"122924","2","3","3","1","1","1","0","0","0","0","0","6"
"122924","1","0","3","1","0","null","null","null","null","null","null","31"
"122924","2","3","3","1","0","null","null","null","null","null","null","27"
"122924","1","1","3","1","1","1","0","0","0","0","0","3"
"122926","1","0","4","1","0","null","null","null","null","null","null","24"
"122926","1","1","4","0","1","0","0","0","0","1","0","11"
"122926","1","0","4","0","1","0","0","0","0","1","0","3"
"122926","1","0","4","1","1","1","0","0","0","0","0","2"
"122926","1","1","4","1","0","null","null","null","null","null","null","65"
"122926","1","3","4","0","1","0","0","0","0","1","0","5"
"122926","1","1","4","1","1","1","0","0","0","0","0","3"
"122926","2","2","4","1","0","null","null","null","null","null","null","2"
"122926","1","4","4","1","0","null","null","null","null","null","null","2"
"122926","1","0","4","1","1","0","0","0","0","1","0","6"
"122926","1","1","4","0","1","0","0","0","0","1","1","3"
"122926","1","3","4","1","0","null","null","null","null","null","null","123"
"122926","1","1","4","0","0","null","null","null","null","null","null","64"
"122926","2","1","4","1","0","null","null","null","null","null","null","12"
"122926","1","0","4","0","0","null","null","null","null","null","null","16"
"122926","1","2","4","0","0","null","null","null","null","null","null","7"
"122926","2","1","4","0","0","null","null","null","null","null","null","4"
"122926","1","2","4","1","0","null","null","null","null","null","null","14"
"122926","2","0","4","1","0","null","null","null","null","null","null","3"
"122926","1","3","4","1","1","0","0","0","0","0","1","2"
"122926","2","3","4","1","1","1","0","0","0","0","0","2"
"122926","1","3","4","1","1","1","0","0","0","0","0","8"
"122926","1","3","4","1","1","0","0","0","0","1","0","6"
"122926","1","4","4","0","0","null","null","null","null","null","null","2"
"122926","1","3","4","0","1","1","0","0","0","0","0","2"
"122926","2","3","4","1","0","null","null","null","null","null","null","11"
"122926","1","3","4","0","0","null","null","null","null","null","null","38"
"122926","2","3","4","0","0","null","null","null","null","null","null","7"
"122926","1","3","4","1","1","1","0","0","0","1","0","2"
"122928","1","1","2","0","0","null","null","null","null","null","null","30"
"122928","2","3","2","0","0","null","null","null","null","null","null","4"
"122928","1","1","2","0","1","1","0","0","0","0","0","2"
"122928","2","1","2","1","1","1","0","0","0","0","0","2"
"122928","1","2","2","0","0","null","null","null","null","null","null","5"
"122928","2","2","2","1","0","null","null","null","null","null","null","3"
"122928","2","3","2","1","0","null","null","null","null","null","null","25"
"122928","1","0","2","1","0","null","null","null","null","null","null","6"
"122928","2","1","2","1","0","null","null","null","null","null","null","8"
"122928","1","3","2","1","1","1","0","0","0","0","0","2"
"122928","1","2","2","1","0","null","null","null","null","null","null","3"
"122928","1","3","2","0","0","null","null","null","null","null","null","13"
"122928","1","1","2","1","0","null","null","null","null","null","null","24"
"122928","1","0","2","0","0","null","null","null","null","null","null","7"
"122928","1","3","2","1","0","null","null","null","null","null","null","36"
"122928","2","3","2","1","1","1","0","0","0","0","0","5"
"122928","2","1","2","0","0","null","null","null","null","null","null","6"
"122928","1","3","2","1","1","0","0","0","0","1","0","2"
"122928","1","1","2","0","1","0","0","0","0","1","0","2"
"122930","1","3","1","1","1","0","0","0","0","0","1","2"
"122930","2","2","1","1","0","null","null","null","null","null","null","3"
"122930","2","1","1","1","0","null","null","null","null","null","null","8"
"122930","2","3","1","0","0","null","null","null","null","null","null","6"
"122930","1","3","1","1","0","null","null","null","null","null","null","28"
"122930","2","0","1","0","0","null","null","null","null","null","null","3"
"122930","2","1","1","0","0","null","null","null","null","null","null","13"
"122930","1","0","1","0","0","null","null","null","null","null","null","5"
"122930","1","1","1","0","0","null","null","null","null","null","null","24"
"122930","1","2","1","1","0","null","null","null","null","null","null","1"
"122930","1","0","1","1","0","null","null","null","null","null","null","5"
"122930","1","3","1","0","0","null","null","null","null","null","null","12"
"122930","1","3","1","1","1","1","0","0","0","0","0","3"
"122930","1","4","1","0","0","null","null","null","null","null","null","2"
"122930","2","3","1","1","0","null","null","null","null","null","null","17"
"122930","1","1","1","1","0","null","null","null","null","null","null","11"
"122934","2","1","3","1","0","null","null","null","null","null","null","30"
"122934","1","3","3","0","0","null","null","null","null","null","null","16"
"122934","1","2","3","1","0","null","null","null","null","null","null","3"
"122934","1","1","3","1","0","null","null","null","null","null","null","11"
"122934","2","1","3","0","0","null","null","null","null","null","null","33"
"122934","2","3","3","1","0","null","null","null","null","null","null","56"
"122934","1","1","3","0","0","null","null","null","null","null","null","17"
"122934","2","0","3","1","0","null","null","null","null","null","null","8"
"122934","2","1","3","0","1","0","0","0","0","1","0","3"
"122934","2","0","3","0","0","null","null","null","null","null","null","7"
"122934","2","2","3","0","0","null","null","null","null","null","null","2"
"122934","1","0","3","1","0","null","null","null","null","null","null","2"
"122934","1","2","3","0","0","null","null","null","null","null","null","4"
"122934","2","2","3","1","1","1","0","0","0","0","0","2"
"122934","2","3","3","0","0","null","null","null","null","null","null","24"
"122934","2","2","3","1","0","null","null","null","null","null","null","6"
"122934","2","3","3","0","1","1","0","0","0","0","0","3"
"122934","2","3","3","1","1","1","0","0","0","0","0","3"
"122934","1","3","3","1","0","null","null","null","null","null","null","19"
"122934","2","1","3","0","1","0","0","0","0","0","1","3"
"313399","1","1","4","1","1","1","0","0","0","0","0","2"
"313399","2","1","4","1","1","0","0","0","0","1","0","2"
"313399","1","2","4","1","0","null","null","null","null","null","null","6"
"313399","2","3","4","0","1","0","0","0","0","1","0","2"
"313399","1","0","4","0","0","null","null","null","null","null","null","4"
"313399","2","0","4","0","0","null","null","null","null","null","null","5"
"313399","1","3","4","1","0","null","null","null","null","null","null","36"
"313399","2","3","4","0","1","1","0","0","0","0","0","2"
